bus_name,address_hex,frame_name,signal_name,vapi_alias
ETH,0x15,THC_coolantTemp,THC_coolantBatInletT,ETH_THC_coolantBatInletT
ETH,0x15,THC_coolantTemp,THC_coolantPTInletT,ETH_THC_coolantPTInletT
ETH,0x52A,THC_hvacStatus,THC_qdotLeft,ETH_THC_qdotLeft
ETH,0x52A,THC_hvacStatus,THC_qdotRight,ETH_THC_qdotRight
ETH,0x52A,THC_hvacStatus,THC_hvacSystemNominal,ETH_THC_hvacSystemNominal
ETH,0x32A,THC_status1,THC_PTPumpPct,ETH_THC_PTPumpPct
ETH,0x32A,THC_status1,THC_batteryHeaterPct,ETH_THC_batteryHeaterPct
ETH,0x32A,THC_status1,THC_batteryPump1Pct,ETH_THC_batteryPump1Pct
ETH,0x32A,THC_status1,THC_batteryPump2Pct,ETH_THC_batteryPump2Pct
ETH,0x32A,THC_status1,THC_chillerBypassValvePct,ETH_THC_chillerBypassValvePct
ETH,0x32A,THC_status1,THC_radBypassValvePct,ETH_THC_radBypassValvePct
ETH,0x33A,THC_status2,THC_condenserFanPct,ETH_THC_condenserFanPct
ETH,0x33A,THC_status2,THC_fanPct,ETH_THC_fanPct
ETH,0x33A,THC_status2,THC_radiatorFanPct,ETH_THC_radiatorFanPct
ETH,0x33A,THC_status2,THC_refrigDischargeTemp,ETH_THC_refrigDischargeTemp
ETH,0x33A,THC_status2,THC_refrigSuctionPressure,ETH_THC_refrigSuctionPressure
ETH,0x33A,THC_status2,THC_refrigSuctionTemp,ETH_THC_refrigSuctionTemp
ETH,0x36A,THC_status3,THC_louverLeftInPosition,ETH_THC_louverLeftInPosition
ETH,0x36A,THC_status3,THC_louverLeftPosition,ETH_THC_louverLeftPosition
ETH,0x36A,THC_status3,THC_louverRightInPosition,ETH_THC_louverRightInPosition
ETH,0x36A,THC_status3,THC_louverRightPosition,ETH_THC_louverRightPosition
ETH,0x36A,THC_status3,THC_throatLeftInPosition,ETH_THC_throatLeftInPosition
ETH,0x36A,THC_status3,THC_throatLeftPosition,ETH_THC_throatLeftPosition
ETH,0x36A,THC_status3,THC_throatRightInPosition,ETH_THC_throatRightInPosition
ETH,0x36A,THC_status3,THC_throatRightPosition,ETH_THC_throatRightPosition
ETH,0x37A,THC_status4,THC_modeValveParallelInPos,ETH_THC_modeValveParallelInPos
ETH,0x39A,THC_status5,THC_refrigerantPressTarget,ETH_THC_refrigerantPressTarget
ETH,0x84,TPMS_StatusC,TPMS_newSensorLearnt,ETH_TPMS_newSensorLearnt
ETH,0x7B,TPMS_antennaStatus,TPMS_autoLearnFinishedFlag,ETH_TPMS_autoLearnFinishedFlag
ETH,0x383,TPMS_data,TPMS_pressureFL,ETH_TPMS_pressureFL
ETH,0x383,TPMS_data,TPMS_pressureFR,ETH_TPMS_pressureFR
ETH,0x383,TPMS_data,TPMS_pressureRL,ETH_TPMS_pressureRL
ETH,0x383,TPMS_data,TPMS_pressureRR,ETH_TPMS_pressureRR
ETH,0x58F,TUNER_version1,TUNER_HDVersion,ETH_TUNER_HDVersion
ETH,0x47E,UMC_smartAdapterInfo,SA_region,ETH_SA_region
ETH,0x47E,UMC_smartAdapterInfo,SA_currentLimit,ETH_SA_currentLimit
ETH,0x79D,V2G_evseLogData,V2G_chgParamRes_evseMaxILim,ETH_V2G_chgParamRes_evseMaxILim
PT,0x342,BMS_alertMatrix1,BMS_f001_HW_Over_Current,ETH_BMS_f001_HW_Over_Current
PT,0x3E2,BMS_alertMatrix7,BMS_u014_Not_Enough_Pwr_To_Heat,ETH_BMS_u014_Not_Enough_Pwr_To_Heat
PT,0x332,BMS_bmbMinMax,BMS_brickNumVoltageMax,ETH_BMS_brickNumVoltageMax
PT,0x332,BMS_bmbMinMax,BMS_brickNumVoltageMin,ETH_BMS_brickNumVoltageMin
PT,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,ETH_BMS_brickVoltageMax
PT,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,ETH_BMS_brickVoltageMin
PT,0x332,BMS_bmbMinMax,BMS_moduleNumTMax,ETH_BMS_moduleNumTMax
PT,0x332,BMS_bmbMinMax,BMS_moduleNumTMin,ETH_BMS_moduleNumTMin
PT,0x3A2,BMS_chargeStatus,BMS_chgPowerAvailable,ETH_BMS_chgPowerAvailable
PT,0x3A2,BMS_chargeStatus,BMS_fullChargeComplete,ETH_BMS_fullChargeComplete
PT,0x3A3,BMS_dcChargeStatus,BMS_evseOutputDcCurrent,ETH_BMS_evseOutputDcCurrent
PT,0x3F2,BMS_diagnostics,BMS_modelTMax,ETH_BMS_modelTMax
PT,0x3F2,BMS_diagnostics,BMS_modelTMin,ETH_BMS_modelTMin
PT,0x382,BMS_energyStatus,BMS_energyBuffer,ETH_BMS_energyBuffer
PT,0x382,BMS_energyStatus,BMS_expectedEnergyRemaining,ETH_BMS_expectedEnergyRemaining
PT,0x382,BMS_energyStatus,BMS_idealEnergyRemaining,ETH_BMS_idealEnergyRemaining
PT,0x382,BMS_energyStatus,BMS_nominalEnergyRemaining,ETH_BMS_nominalEnergyRemaining
PT,0x382,BMS_energyStatus,BMS_nominalFullPackEnergy,ETH_BMS_nominalFullPackEnergy
PT,0x102,BMS_hvBusStatus,BMS_packCurrent,ETH_BMS_packCurrent
PT,0x102,BMS_hvBusStatus,BMS_packVoltage,ETH_BMS_packVoltage
PT,0x3D2,BMS_kwhCounter,BMS_kwhChargeTotal,ETH_BMS_kwhChargeTotal
PT,0x3D2,BMS_kwhCounter,BMS_kwhDischargeTotal,ETH_BMS_kwhDischargeTotal
PT,0x452,BMS_packConfig,BMS_reservedConfig_0,ETH_BMS_reservedConfig_0
PT,0x302,BMS_socStatus,BMS_socMin,ETH_BMS_socMin
PT,0x302,BMS_socStatus,BMS_dcChargerKwhTotal,ETH_BMS_dcChargerKwhTotal
PT,0x302,BMS_socStatus,BMS_acChargerKwhTotal,ETH_BMS_acChargerKwhTotal
PT,0x212,BMS_status,BMS_hvilStatus,ETH_BMS_hvilStatus
PT,0x312,BMS_thermalStatus,BMS_battTempPct,ETH_BMS_battTempPct
PT,0x312,BMS_thermalStatus,BMS_dragStripStatus,ETH_BMS_dragStripStatus
PT,0x312,BMS_thermalStatus,BMS_dsTargetTimeEst,ETH_BMS_dsTargetTimeEst
PT,0x312,BMS_thermalStatus,BMS_inletActiveCoolTargetT,ETH_BMS_inletActiveCoolTargetT
PT,0x312,BMS_thermalStatus,BMS_inletActiveHeatTargetT,ETH_BMS_inletActiveHeatTargetT
PT,0x312,BMS_thermalStatus,BMS_inletPassiveTargetT,ETH_BMS_inletPassiveTargetT
PT,0x312,BMS_thermalStatus,BMS_packTemperature,ETH_BMS_packTemperature
PT,0x39C,CC_chgStatus,CC_currentLimit,ETH_CC_currentLimit
PT,0x39C,CC_chgStatus,CC_gridGrounding,ETH_CC_gridGrounding
PT,0x46C,CC_logData,CC_lifetimei2t,ETH_CC_lifetimei2t
PT,0x46C,CC_logData,CC_lifetimeCtrCycles,ETH_CC_lifetimeCtrCycles
PT,0x46C,CC_logData,CC_lifetimeCtrCyclesLoaded,ETH_CC_lifetimeCtrCyclesLoaded
PT,0x46C,CC_logData,CC_lifetimeAlertCount,ETH_CC_lifetimeAlertCount
PT,0x46C,CC_logData,CC_lifetimeThermalFoldbacks,ETH_CC_lifetimeThermalFoldbacks
PT,0x46C,CC_logData,CC_lifetimeAvgStartupTemp,ETH_CC_lifetimeAvgStartupTemp
PT,0x2AC,CHGS_HVStatus,CHGS_iBat,ETH_CHGS_iBat
PT,0x2AC,CHGS_HVStatus,CHGS_vBat,ETH_CHGS_vBat
PT,0x2AC,CHGS_HVStatus,CHGS_vBoost,ETH_CHGS_vBoost
PT,0x2AC,CHGS_HVStatus,CHGS_vBoostTarget,ETH_CHGS_vBoostTarget
PT,0x28C,CHGS_lineStatus,CHGS_availableLineCurrent,ETH_CHGS_availableLineCurrent
PT,0x28C,CHGS_lineStatus,CHGS_cableCurrentLimit,ETH_CHGS_cableCurrentLimit
PT,0x28C,CHGS_lineStatus,CHGS_inputVoltage,ETH_CHGS_inputVoltage
PT,0x28C,CHGS_lineStatus,CHGS_lineCurrent,ETH_CHGS_lineCurrent
PT,0x28C,CHGS_lineStatus,CHGS_powerAvailable,ETH_CHGS_powerAvailable
PT,0x28C,CHGS_lineStatus,CHGS_chargeEnabled,ETH_CHGS_chargeEnabled
PT,0x28C,CHGS_lineStatus,CHGS_chargerFault,ETH_CHGS_chargerFault
PT,0x29C,CHGS_status,CHGS_evseAccept,ETH_CHGS_evseAccept
PT,0x29C,CHGS_status,CHGS_mainState,ETH_CHGS_mainState
PT,0x29C,CHGS_status,CHGS_pilot,ETH_CHGS_pilot
PT,0x29C,CHGS_status,CHGS_pilotCurrent,ETH_CHGS_pilotCurrent
PT,0x29C,CHGS_status,CHGS_proximity,ETH_CHGS_proximity
PT,0x29C,CHGS_status,CHGS_requestHVACPowerOn,ETH_CHGS_requestHVACPowerOn
PT,0x29C,CHGS_status,CHGS_subState,ETH_CHGS_subState
PT,0x29C,CHGS_status,CHGS_v12V,ETH_CHGS_v12V
PT,0x2CC,CHGS_thermalStatus2,CHGS_tempPercent,ETH_CHGS_tempPercent
PT,0x22E,CHGVI_HVJBstatus,HVJB_Current,ETH_HVJB_Current
PT,0x22E,CHGVI_HVJBstatus,HVJB_Fault,ETH_HVJB_Fault
PT,0x22E,CHGVI_HVJBstatus,HVJB_Temperature,ETH_HVJB_Temperature
PT,0x22C,CHG_HVStatus,CHG_iBat,ETH_CHG_iBat
PT,0x22C,CHG_HVStatus,CHG_inputPowerUI,ETH_CHG_inputPowerUI
PT,0x22C,CHG_HVStatus,CHG_vBat,ETH_CHG_vBat
PT,0x22C,CHG_HVStatus,CHG_vBoost,ETH_CHG_vBoost
PT,0x22C,CHG_HVStatus,CHG_vBoostTarget,ETH_CHG_vBoostTarget
PT,0x54C,CHG_config,CHG_chargerConfig,ETH_CHG_chargerConfig
PT,0x53C,CHG_info,CHG_infoSubUsageID,ETH_CHG_infoSubUsageID
PT,0x20C,CHG_lineStatus,CHG_availableLineCurrent,ETH_CHG_availableLineCurrent
PT,0x20C,CHG_lineStatus,CHG_cableCurrentLimit,ETH_CHG_cableCurrentLimit
PT,0x20C,CHG_lineStatus,CHG_inputVoltage,ETH_CHG_inputVoltage
PT,0x20C,CHG_lineStatus,CHG_lineCurrent,ETH_CHG_lineCurrent
PT,0x20C,CHG_lineStatus,CHG_numPhases,ETH_CHG_numPhases
PT,0x20C,CHG_lineStatus,CHG_powerAvailable,ETH_CHG_powerAvailable
PT,0x20C,CHG_lineStatus,CHG_chargeEnabled,ETH_CHG_chargeEnabled
PT,0x20C,CHG_lineStatus,CHG_chargerFault,ETH_CHG_chargerFault
PT,0x21C,CHG_status,CHG_evseAccept,ETH_CHG_evseAccept
PT,0x21C,CHG_status,CHG_mainState,ETH_CHG_mainState
PT,0x21C,CHG_status,CHG_pilot,ETH_CHG_pilot
PT,0x21C,CHG_status,CHG_pilotCurrent,ETH_CHG_pilotCurrent
PT,0x21C,CHG_status,CHG_proximity,ETH_CHG_proximity
PT,0x21C,CHG_status,CHG_requestHVACPowerOn,ETH_CHG_requestHVACPowerOn
PT,0x21C,CHG_status,CHG_v12V,ETH_CHG_v12V
PT,0x23C,CHG_thermalStatus,CHG_igbtTempMax,ETH_CHG_igbtTempMax
PT,0x23C,CHG_thermalStatus,CHG_igbtTemperature,ETH_CHG_igbtTemperature
PT,0x23C,CHG_thermalStatus,CHG_inletPassiveTarget,ETH_CHG_inletPassiveTarget
PT,0x23C,CHG_thermalStatus,CHG_magneticsTempMax,ETH_CHG_magneticsTempMax
PT,0x23C,CHG_thermalStatus,CHG_magneticsTemperature,ETH_CHG_magneticsTemperature
PT,0x24C,CHG_thermalStatus2,CHG_tempPercent,ETH_CHG_tempPercent
PT,0x32C,CHG_userMatrix,CHG_u006_latchDownProxLatched,ETH_CHG_u006_latchDownProxLatched
PT,0x32C,CHG_userMatrix,CHG_u012_PilotCurrentReduced,ETH_CHG_u012_PilotCurrentReduced
PT,0x53E,CP_info,CP_pcbaId,ETH_CP_pcbaId
PT,0x53E,CP_info,CP_assemblyId,ETH_CP_assemblyId
PT,0x53E,CP_info,CP_usageId,ETH_CP_usageId
PT,0x20E,CP_status,CP_apsVoltage,ETH_CP_apsVoltage
PT,0x20E,CP_status,CP_chargeDoorOpen,ETH_CP_chargeDoorOpen
PT,0x20E,CP_status,CP_chargeDoorOpenUI,ETH_CP_chargeDoorOpenUI
PT,0x20E,CP_status,CP_coverClosed,ETH_CP_coverClosed
PT,0x20E,CP_status,CP_dcChargeThermalLimitType,ETH_CP_dcChargeThermalLimitType
PT,0x20E,CP_status,CP_insertEnableLine,ETH_CP_insertEnableLine
PT,0x20E,CP_status,CP_latchState,ETH_CP_latchState
PT,0x20E,CP_status,CP_ledColor,ETH_CP_ledColor
PT,0x31E,CP_warningMatrix,CP_w054_cableNotSecured,ETH_CP_w054_cableNotSecured
PT,0x391,DAS_status,DAS_autoLaneChangeState,ETH_DAS_autoLaneChangeState
PT,0x391,DAS_status,DAS_autoParked,ETH_DAS_autoParked
PT,0x391,DAS_status,DAS_blindSpotRearLeft,ETH_DAS_blindSpotRearLeft
PT,0x391,DAS_status,DAS_blindSpotRearRight,ETH_DAS_blindSpotRearRight
PT,0x391,DAS_status,DAS_fleetSpeedState,ETH_DAS_fleetSpeedState
PT,0x391,DAS_status,DAS_lssState,ETH_DAS_lssState
PT,0x1A5,DIS_motorControl,DIS_motorCurrent,ETH_DIS_motorCurrent
PT,0x1A5,DIS_motorControl,DIS_vBat,ETH_DIS_vBat
PT,0x2E5,DIS_power,DIS_mechPower,ETH_DIS_mechPower
PT,0x2D5,DIS_state,DIS_state,ETH_DIS_state
PT,0x305,DIS_temperature,DIS_heatsinkT,ETH_DIS_heatsinkT
PT,0x305,DIS_temperature,DIS_inverterT,ETH_DIS_inverterT
PT,0x305,DIS_temperature,DIS_statorT,ETH_DIS_statorT
PT,0x366,DI_alertMatrix5,DI_u009_regenOffOverride,ETH_DI_u009_regenOffOverride
PT,0x126,DI_motorControl,DI_motorCurrent,ETH_DI_motorCurrent
PT,0x126,DI_motorControl,DI_vBat,ETH_DI_vBat
PT,0x266,DI_power,DI_driveBlocked,ETH_DI_driveBlocked
PT,0x266,DI_power,DI_mechPower,ETH_DI_mechPower
PT,0x266,DI_power,DI_regenPowerMax,ETH_DI_regenPowerMax
PT,0x256,DI_state,DI_cruiseSet,ETH_DI_cruiseSet
PT,0x256,DI_state,DI_cruiseState,ETH_DI_cruiseState
PT,0x256,DI_state,DI_state,ETH_DI_state
PT,0x256,DI_state,DI_systemState,ETH_DI_systemState
PT,0x306,DI_temperature,DI_heatsinkT,ETH_DI_heatsinkT
PT,0x306,DI_temperature,DI_inverterT,ETH_DI_inverterT
PT,0x306,DI_temperature,DI_inverterTpct,ETH_DI_inverterTpct
PT,0x306,DI_temperature,DI_pcbT,ETH_DI_pcbT
PT,0x306,DI_temperature,DI_statorT,ETH_DI_statorT
PT,0x306,DI_temperature,DI_statorTpct,ETH_DI_statorTpct
PT,0x106,DI_torque1,DI_pedalPos,ETH_DI_pedalPos
PT,0x106,DI_torque1,DI_torqueMotor,ETH_DI_torqueMotor
PT,0x116,DI_torque2,DI_vehicleSpeed,ETH_DI_vehicleSpeed
PT,0x267,DI_vehicleEstimates,DI_aeroCdA,ETH_DI_aeroCdA
PT,0x267,DI_vehicleEstimates,DI_gradeEst,ETH_DI_gradeEst
PT,0x267,DI_vehicleEstimates,DI_mass,ETH_DI_mass
PT,0x267,DI_vehicleEstimates,DI_tireCrr,ETH_DI_tireCrr
PT,0x267,DI_vehicleEstimates,DI_trailerDetected,ETH_DI_trailerDetected
PT,0x278,EPB_status,EPB_freeRollingModeStatus,ETH_EPB_freeRollingModeStatus
PT,0x278,EPB_status,EPB_mcuButtonAvailable,ETH_EPB_mcuButtonAvailable
PT,0x278,EPB_status,EPB_requestUserConfirmation,ETH_EPB_requestUserConfirmation
PT,0x56E,FC_evseBilling,FC_evseBillingEnergy,ETH_FC_evseBillingEnergy
PT,0x56E,FC_evseBilling,FC_evseMeterPower,ETH_FC_evseMeterPower
PT,0x56E,FC_evseBilling,FC_evseMeterCurrent,ETH_FC_evseMeterCurrent
PT,0x56E,FC_evseBilling,FC_evseMeterVoltage,ETH_FC_evseMeterVoltage
PT,0x56E,FC_evseBilling,FC_evseMeterFwGitHash,ETH_FC_evseMeterFwGitHash
PT,0x536,FC_evseBilling2,FC_evsePpuEnabled,ETH_FC_evsePpuEnabled
PT,0x536,FC_evseBilling2,FC_evseBillingEnergyHighRes,ETH_FC_evseBillingEnergyHighRes
PT,0x368,GTW_carConfig,GTW_HVJB16APerPhaseOK,ETH_GTW_HVJB16APerPhaseOK
PT,0x368,GTW_carConfig,GTW_autopilot,ETH_GTW_autopilot
PT,0x368,GTW_carConfig,GTW_bodyControlsType,ETH_GTW_bodyControlsType
PT,0x368,GTW_carConfig,GTW_chargerType,ETH_GTW_chargerType
PT,0x368,GTW_carConfig,GTW_chassisType,ETH_GTW_chassisType
PT,0x368,GTW_carConfig,GTW_dasHw,ETH_GTW_dasHw
PT,0x368,GTW_carConfig,GTW_epasType,ETH_GTW_epasType
PT,0x368,GTW_carConfig,GTW_fastChargeAllowed,ETH_GTW_fastChargeAllowed
PT,0x368,GTW_carConfig,GTW_fastChargeInstalled,ETH_GTW_fastChargeInstalled
PT,0x368,GTW_carConfig,GTW_fourWheelDrive,ETH_GTW_fourWheelDrive
PT,0x368,GTW_carConfig,GTW_freeSlaveCharger,ETH_GTW_freeSlaveCharger
PT,0x368,GTW_carConfig,GTW_frontDriveUnitType,ETH_GTW_frontDriveUnitType
PT,0x368,GTW_carConfig,GTW_intrusionTiltInstalled,ETH_GTW_intrusionTiltInstalled
PT,0x368,GTW_carConfig,GTW_ionizerType,ETH_GTW_ionizerType
PT,0x368,GTW_carConfig,GTW_otherFastChargeAllowed,ETH_GTW_otherFastChargeAllowed
PT,0x368,GTW_carConfig,GTW_packConfig,ETH_GTW_packConfig
PT,0x368,GTW_carConfig,GTW_performanceAddOn,ETH_GTW_performanceAddOn
PT,0x368,GTW_carConfig,GTW_performanceConfig,ETH_GTW_performanceConfig
PT,0x368,GTW_carConfig,GTW_performanceLock,ETH_GTW_performanceLock
PT,0x368,GTW_carConfig,GTW_plcAdapterType,ETH_GTW_plcAdapterType
PT,0x368,GTW_carConfig,GTW_rearDriveUnitType,ETH_GTW_rearDriveUnitType
PT,0x368,GTW_carConfig,GTW_rearFacingSeats,ETH_GTW_rearFacingSeats
PT,0x368,GTW_carConfig,GTW_rhd,ETH_GTW_rhd
PT,0x368,GTW_carConfig,GTW_roofColor,ETH_GTW_roofColor
PT,0x368,GTW_carConfig,GTW_standbySupplyRequired,ETH_GTW_standbySupplyRequired
PT,0x398,GTW_carConfig2,GTW_airSuspensionInstalled,ETH_GTW_airSuspensionInstalled
PT,0x398,GTW_carConfig2,GTW_country,ETH_GTW_country
PT,0x398,GTW_carConfig2,GTW_efficiencyPackage,ETH_GTW_efficiencyPackage
PT,0x398,GTW_carConfig2,GTW_intakeAirFilterType,ETH_GTW_intakeAirFilterType
PT,0x398,GTW_carConfig2,GTW_numberHVILNodes,ETH_GTW_numberHVILNodes
PT,0x398,GTW_carConfig2,GTW_softPackConfig,ETH_GTW_softPackConfig
PT,0x398,GTW_carConfig2,GTW_tractionControlType,ETH_GTW_tractionControlType
PT,0x728,GTW_warningMatrix1,GTW_w025_easMia,ETH_GTW_w025_easMia
PT,0x728,GTW_warningMatrix1,GTW_w027_epbMia,ETH_GTW_w027_epbMia
PT,0x728,GTW_warningMatrix1,GTW_w037_espMia,ETH_GTW_w037_espMia
PT,0x728,GTW_warningMatrix1,GTW_w044_tpmsMia,ETH_GTW_w044_tpmsMia
PT,0x738,GTW_warningMatrix2,GTW_w104_ocsMia,ETH_GTW_w104_ocsMia
PT,0x738,GTW_warningMatrix2,GTW_w105_rcmMia,ETH_GTW_w105_rcmMia
PT,0x788,GTW_warningMatrix3,GTW_w170_parkAssistMia,ETH_GTW_w170_parkAssistMia
PT,0x788,GTW_warningMatrix3,GTW_w181_parkAssistSystemDTC,ETH_GTW_w181_parkAssistSystemDTC
PT,0x7A8,GTW_warningMatrix4,GTW_w206_parkAssistVersMismatch,ETH_GTW_w206_parkAssistVersMismatch
PT,0x7D8,GTW_warningMatrix5,GTW_w265_ibstMia,ETH_GTW_w265_ibstMia
PT,0x7D8,GTW_warningMatrix5,GTW_w268_ibstFailure,ETH_GTW_w268_ibstFailure
PT,0x7D8,GTW_warningMatrix5,GTW_w277_iBoosterReduced,ETH_GTW_w277_iBoosterReduced
PT,0x7E8,GTW_warningMatrix6,GTW_w370_noLVSupportSocTooLow,ETH_GTW_w370_noLVSupportSocTooLow
PT,0x6D5,PMS_mfgData,PMS_processorDieIdLot,ETH_PMS_processorDieIdLot
PT,0x6D5,PMS_mfgData,PMS_processorDieIdWafer,ETH_PMS_processorDieIdWafer
PT,0x6D5,PMS_mfgData,PMS_processorDieIdX,ETH_PMS_processorDieIdX
PT,0x6D5,PMS_mfgData,PMS_processorDieIdY,ETH_PMS_processorDieIdY
PT,0x62A,PTC_Faults,PTC_SoftwareVersion_Num,ETH_PTC_SoftwareVersion_Num
PT,0x51A,RCCM_Faults,RCCM_SoftwareRegion_Num,ETH_RCCM_SoftwareRegion_Num
PT,0x51A,RCCM_Faults,RCCM_SoftwareVersion_Num,ETH_RCCM_SoftwareVersion_Num
PT,0x228,SBW_RQ_SCCM,TSL_RND_Posn_StW,ETH_TSL_RND_Posn_StW
PT,0x238,STW_ACTN_RQ,SpdCtrlLvr_Stat,ETH_SpdCtrlLvr_Stat
PT,0x238,STW_ACTN_RQ,HiBmLvr_Stat,ETH_HiBmLvr_Stat
PT,0x238,STW_ACTN_RQ,WprWashSw_Psd,ETH_WprWashSw_Psd
PT,0x238,STW_ACTN_RQ,HrnSw_Psd,ETH_HrnSw_Psd
PT,0xE,STW_ANGLHP_STAT,StW_AnglHP,ETH_StW_AnglHP
PT,0xE,STW_ANGLHP_STAT,StW_AnglHP_Spd,ETH_StW_AnglHP_Spd
PT,0x22D,TAS_states,TAS_filterMode,ETH_TAS_filterMode
PT,0x22D,TAS_states,TAS_jackMode,ETH_TAS_jackMode
PT,0x22D,TAS_states,TAS_limpHomeMode,ETH_TAS_limpHomeMode
PT,0x2AA,THC_MCUHMIResponse,THC_DefoggingLimit,ETH_THC_DefoggingLimit
PT,0x2AA,THC_MCUHMIResponse,THC_MCUModeDis_Flag,ETH_THC_MCUModeDis_Flag
PT,0x2AA,THC_MCUHMIResponse,THC_ManualBlowerHotLimit,ETH_THC_ManualBlowerHotLimit
PT,0x2AA,THC_MCUHMIResponse,THC_ManualModeHotLimit,ETH_THC_ManualModeHotLimit
PT,0x2AA,THC_MCUHMIResponse,THC_RangeModeHotLimit,ETH_THC_RangeModeHotLimit
PT,0x26A,THC_batteryHeaterStatus,THC_batteryHeaterTemp,ETH_THC_batteryHeaterTemp
PT,0x20A,THC_compressorStatus,THC_compCoolingReqPct,ETH_THC_compCoolingReqPct
PT,0x20A,THC_compressorStatus,THC_condFanLeftReqPct,ETH_THC_condFanLeftReqPct
PT,0x20A,THC_compressorStatus,THC_condFanRightReqPct,ETH_THC_condFanRightReqPct
PT,0x20A,THC_compressorStatus,THC_refrigerantPressure,ETH_THC_refrigerantPressure
PT,0x30A,THC_coolantFlow,THC_chillSolActive,ETH_THC_chillSolActive
PT,0x30A,THC_coolantFlow,THC_currentModeTransPri,ETH_THC_currentModeTransPri
PT,0x30A,THC_coolantFlow,THC_desiredModeTransPri,ETH_THC_desiredModeTransPri
PT,0x30A,THC_coolantFlow,THC_evapSolActive,ETH_THC_evapSolActive
PT,0x30A,THC_coolantFlow,THC_mode,ETH_THC_mode
PT,0x30A,THC_coolantFlow,THC_modeValveParallel,ETH_THC_modeValveParallel
PT,0x31A,THC_coolantTemp,THC_PTInletActiveTargetT,ETH_THC_PTInletActiveTargetT
PT,0x31A,THC_coolantTemp,THC_PTInletPassiveTargetT,ETH_THC_PTInletPassiveTargetT
PT,0x31A,THC_coolantTemp,THC_coolantBatInletT,ETH_THC_coolantBatInletT
PT,0x31A,THC_coolantTemp,THC_coolantPTInletT,ETH_THC_coolantPTInletT
PT,0x53A,THC_hvacStatus,THC_qdotLeft,ETH_THC_qdotLeft
PT,0x53A,THC_hvacStatus,THC_qdotRight,ETH_THC_qdotRight
PT,0x53A,THC_hvacStatus,THC_hvacSystemNominal,ETH_THC_hvacSystemNominal
PT,0x32A,THC_status1,THC_PTPumpPct,ETH_THC_PTPumpPct
PT,0x32A,THC_status1,THC_batteryHeaterPct,ETH_THC_batteryHeaterPct
PT,0x32A,THC_status1,THC_batteryPump1Pct,ETH_THC_batteryPump1Pct
PT,0x32A,THC_status1,THC_batteryPump2Pct,ETH_THC_batteryPump2Pct
PT,0x32A,THC_status1,THC_chillerBypassValvePct,ETH_THC_chillerBypassValvePct
PT,0x32A,THC_status1,THC_radBypassValvePct,ETH_THC_radBypassValvePct
PT,0x33A,THC_status2,THC_condenserFanPct,ETH_THC_condenserFanPct
PT,0x33A,THC_status2,THC_fanPct,ETH_THC_fanPct
PT,0x33A,THC_status2,THC_radiatorFanPct,ETH_THC_radiatorFanPct
PT,0x33A,THC_status2,THC_refrigDischargeTemp,ETH_THC_refrigDischargeTemp
PT,0x33A,THC_status2,THC_refrigSuctionPressure,ETH_THC_refrigSuctionPressure
PT,0x33A,THC_status2,THC_refrigSuctionTemp,ETH_THC_refrigSuctionTemp
PT,0x36A,THC_status3,THC_louverLeftInPosition,ETH_THC_louverLeftInPosition
PT,0x36A,THC_status3,THC_louverLeftPosition,ETH_THC_louverLeftPosition
PT,0x36A,THC_status3,THC_louverRightInPosition,ETH_THC_louverRightInPosition
PT,0x36A,THC_status3,THC_louverRightPosition,ETH_THC_louverRightPosition
PT,0x36A,THC_status3,THC_throatLeftInPosition,ETH_THC_throatLeftInPosition
PT,0x36A,THC_status3,THC_throatLeftPosition,ETH_THC_throatLeftPosition
PT,0x36A,THC_status3,THC_throatRightInPosition,ETH_THC_throatRightInPosition
PT,0x36A,THC_status3,THC_throatRightPosition,ETH_THC_throatRightPosition
PT,0x37A,THC_status4,THC_modeValveParallelInPos,ETH_THC_modeValveParallelInPos
PT,0x39A,THC_status5,THC_refrigerantPressTarget,ETH_THC_refrigerantPressTarget
PT,0x47E,UMC_smartAdapterInfo,SA_region,ETH_SA_region
PT,0x47E,UMC_smartAdapterInfo,SA_currentLimit,ETH_SA_currentLimit
PT,0x79D,V2G_evseLogData,V2G_chgParamRes_evseMaxILim,ETH_V2G_chgParamRes_evseMaxILim
TH,0x2AA,THC_auxHVACStat,THC_auxBlowerSegDisplay,ETH_THC_auxBlowerSegDisplay
